lot_size_sf,city,deed_date,price_usd,sale_date,lat,lon,build_yr,build_size_sf,patio_ct,patio_type,wall_type,roof_type,bath_fixtures_ct,parking_type
33027,PHOENIX,07/08/2011,915000,07/01/2011,33.484407,-112.063681,1958,4560,6,Covered Slab,Adobe,Built Up,14,GR
33236,PHOENIX,08/08/2013,,,33.484819,-112.06368,1940,5304,3,Covered Slab,Adobe,Tile,12,GR
32923,PHOENIX,01/25/1999,,,33.485231,-112.063679,1923,3514,2,Slab,Adobe,Built Up,11,
33300,PHOENIX,08/13/2003,,,33.485644,-112.063678,1937,5420,4,Covered Slab,Adobe,Tile,13,GR
33306,PHOENIX,01/18/2019,1201000,11/01/2018,33.486056,-112.063677,1949,4074,4,Covered Slab,Brick,Tile,15,GR
25178,PHOENIX,09/19/2016,,,33.486467,-112.063559,1956,4531,3,Covered Slab,Brick,Asphalt Shingle,14,GR
24900,PHOENIX,08/26/2021,,,33.486796,-112.063973,1945,5224,3,Covered Slab,Other,Asphalt Shingle,18,GR
28000,PHOENIX,01/14/2013,629000,01/01/2013,33.487184,-112.063903,1930,2886,5,Covered Slab,Adobe,Built Up,9,CP
31720,PHOENIX,07/12/2019,1149000,07/01/2019,33.485436,-112.064585,1964,4454,3,Covered,Brick,Concrete Tile,15,
21301,PHOENIX,06/26/2014,860000,06/01/2014,33.485095,-112.064585,1955,5872,3,Covered,"8"" Stucco",Tile,11,GR
21301,PHOENIX,12/20/1995,310000,11/01/1995,33.484545,-112.064589,1949,4550,2,Covered Slab,Brick,Asphalt Shingle,13,GR
21584,PHOENIX,08/14/1989,,,33.484823,-112.064587,1946,4020,3,Covered Slab,Brick,Wood,10,GR
31855,PHOENIX,02/18/2016,887500,03/01/2015,33.484199,-112.064589,1968,5639,2,Covered,"8"" Painted Block",Asphalt Shingle,22,GR
31747,PHOENIX,05/20/2019,,,33.483787,-112.06459,1930,4476,1,Slab,Adobe,Tile,17,GR
32169,PHOENIX,09/14/2016,675000,08/01/2016,33.483375,-112.064591,1931,2729,1,Slab,"8"" Stucco",Built Up,8,
31899,PHOENIX,09/16/2009,746000,08/01/2009,33.482963,-112.064592,1956,5933,0,None,"8"" Painted Block",Tile,14,
31995,PHOENIX,12/21/2004,,,33.48255,-112.064593,1942,5358,2,Slab,Adobe,Tile,16,
6412,PHOENIX,08/05/2021,900000,08/01/2021,33.486892,-112.064371,1968,3516,1,Slab,"8"" Stucco",Built Up,13,GR
6865,PHOENIX,09/30/2020,,,33.486689,-112.064354,1968,3599,3,Covered Slab,"8"" Stucco",Built Up,13,GR
4931,PHOENIX,07/31/2006,,,33.486435,-112.064774,1970,2856,0,None,"8"" Stucco",Built Up,10,GR
7327,PHOENIX,10/31/2018,,,33.486194,-112.064806,1972,3035,2,Covered,"8"" Stucco",Built Up,10,GR
8159,PHOENIX,08/31/2020,,,33.48608,-112.064646,1968,3229,1,Covered,"8"" Stucco",Built Up,10,GR
6229,PHOENIX,05/30/2019,,,33.486074,-112.064389,1966,2857,2,Covered Slab,"8"" Stucco",Built Up,10,GR
1581,MESA,07/15/2019,237500,09/01/2018,33.389804,-111.838243,2018,1393,0,None,Frame Stucco,Concrete Tile,10,GR
1581,MESA,05/17/2021,342500,04/01/2021,33.389805,-111.837646,2018,1393,0,None,Frame Stucco,Concrete Tile,10,GR
1720,MESA,04/20/2018,220000,01/01/2018,33.389982,-111.831995,2016,1492,0,None,Frame Stucco,Concrete Tile,10,GR
1720,MESA,04/10/2019,234900,03/01/2019,33.390134,-111.831995,2016,1402,0,None,Frame Stucco,Concrete Tile,10,GR
1720,MESA,09/30/2015,169900,08/01/2015,33.390233,-111.831996,2015,923,0,None,Frame Stucco,Concrete Tile,7,GR
1365,MESA,01/27/2016,189900,12/01/2015,33.390309,-111.831962,2015,1344,0,None,Frame Stucco,Concrete Tile,9,GR
1720,MESA,04/26/2021,247000,02/01/2020,,,2015,1274,0,None,Frame Stucco,Concrete Tile,9,GR
1720,MESA,04/19/2019,203500,03/01/2019,33.390484,-111.831997,2015,923,0,None,Frame Stucco,Concrete Tile,7,GR
1365,MESA,07/15/2020,,,33.39056,-111.831963,2015,1344,0,None,Frame Stucco,Concrete Tile,9,GR
1720,MESA,04/04/2018,,,33.390636,-111.831997,2015,1273,0,None,Frame Stucco,Concrete Tile,9,GR
2058,MESA,11/29/2016,227700,11/01/2016,33.390826,-111.831968,2016,2057,0,None,Frame Stucco,Concrete Tile,10,GR
2058,MESA,09/30/2016,227700,09/01/2016,33.391048,-111.831969,2016,2057,0,None,Frame Stucco,Concrete Tile,10,GR
1717,MESA,09/30/2016,200705,09/01/2016,33.391138,-111.831999,2016,1393,0,None,Frame Stucco,Concrete Tile,10,GR
1720,MESA,11/03/2016,206990,11/01/2016,33.391389,-111.832001,2016,1402,0,None,Frame Stucco,Concrete Tile,10,GR
1591,MESA,10/01/2019,,,33.391309,-111.832417,2016,1492,0,None,Frame Stucco,Concrete Tile,10,GR
1685,MESA,06/18/2020,,,33.390807,-111.832409,2015,923,0,None,Frame Stucco,Concrete Tile,7,GR
1685,MESA,11/25/2019,240000,10/01/2019,33.390655,-111.832409,2015,1273,0,None,Frame Stucco,Concrete Tile,9,GR
1682,MESA,08/15/2016,205151,06/01/2016,33.389903,-111.832406,2016,1393,0,None,Frame Stucco,Concrete Tile,10,GR
1591,MESA,07/16/2019,239000,07/01/2019,33.389902,-111.832615,2016,1492,0,None,Frame Stucco,Concrete Tile,10,GR
1685,MESA,06/29/2017,219588,05/01/2017,33.390807,-111.832624,2017,1402,0,None,Frame Stucco,Concrete Tile,10,GR
1685,MESA,06/13/2017,218000,04/01/2017,33.390906,-111.832625,2017,1492,0,None,Frame Stucco,Concrete Tile,10,GR
1685,MESA,06/27/2017,218610,05/01/2017,33.391058,-111.832625,2017,1402,0,None,Frame Stucco,Concrete Tile,10,GR
1591,MESA,09/29/2017,216930,04/01/2017,33.391307,-111.833041,2017,1492,0,None,Frame Stucco,Concrete Tile,10,GR
1685,MESA,10/16/2017,217320,08/01/2017,33.390904,-111.833034,2017,1402,0,None,Frame Stucco,Concrete Tile,10,GR
1685,MESA,09/26/2017,218000,07/01/2017,33.390554,-111.833032,2017,1492,0,None,Frame Stucco,Concrete Tile,10,GR
1685,MESA,07/28/2017,211885,03/01/2017,33.390402,-111.833032,2017,1402,0,None,Frame Stucco,Concrete Tile,10,GR
1591,MESA,12/23/2019,255000,11/01/2019,33.390053,-111.833036,2016,1492,0,None,Frame Stucco,Concrete Tile,10,GR
1591,MESA,05/18/2017,218820,09/01/2016,33.3899,-111.833239,2016,1492,0,None,Frame Stucco,Concrete Tile,10,GR
1685,MESA,07/19/2017,213805,04/01/2017,33.390151,-111.833246,2017,1492,0,None,Frame Stucco,Concrete Tile,10,GR
1685,MESA,09/06/2019,242000,08/01/2019,33.390303,-111.833246,2017,1402,0,None,Frame Stucco,Concrete Tile,10,GR
1685,MESA,07/08/2019,,,33.390402,-111.833247,2017,1492,0,None,Frame Stucco,Concrete Tile,10,GR
1685,MESA,09/22/2020,275000,09/01/2020,33.390805,-111.833248,2017,1402,0,None,Frame Stucco,Concrete Tile,10,GR
1591,MESA,11/21/2017,220777,06/01/2017,33.391154,-111.833244,2017,1492,0,None,Frame Stucco,Concrete Tile,10,GR
1679,MESA,06/09/2021,362500,06/01/2021,33.389899,-111.833653,2016,1393,0,None,Frame Stucco,Concrete Tile,10,GR
1685,MESA,04/19/2017,204980,04/01/2017,33.390803,-111.833872,2016,1402,0,None,Frame Stucco,Concrete Tile,10,GR
1685,MESA,04/27/2020,267500,03/01/2020,33.390902,-111.833873,2017,1492,0,None,Frame Stucco,Concrete Tile,10,GR
1688,MESA,04/18/2019,236990,04/01/2018,33.390354,-111.83428,2018,1402,0,None,Frame Stucco,Concrete Tile,10,GR
1685,MESA,08/21/2020,280000,07/01/2020,33.390697,-111.834496,2016,1393,0,None,Frame Stucco,Concrete Tile,10,GR
1694,MESA,06/23/2017,217795,06/01/2017,33.391381,-111.834392,2017,1393,0,None,Frame Stucco,Concrete Tile,10,GR
1878,MESA,08/28/2018,253580,06/01/2018,33.391389,-111.834988,2018,1790,0,None,Frame Stucco,Concrete Tile,14,GR
2182,MESA,06/20/2018,223540,12/01/2017,33.391548,-111.834816,2017,1492,0,None,Frame Stucco,Concrete Tile,10,GR
1899,MESA,06/12/2018,230279,02/01/2018,33.391624,-111.834781,2017,1550,0,None,Frame Stucco,Concrete Tile,10,GR
1744,MESA,09/25/2015,208000,09/01/2015,33.392303,-111.834746,2008,1672,0,None,Frame Stucco,Concrete Tile,10,GR
2040,MESA,09/28/2015,220000,09/01/2015,33.392384,-111.83475,2008,1913,0,None,Frame Stucco,Concrete Tile,10,GR
2026,MESA,06/24/2015,,,33.392617,-111.834749,2008,1549,0,None,Frame Stucco,Concrete Tile,10,GR
2183,MESA,01/06/2020,235000,12/01/2019,33.392712,-111.834731,2008,1329,0,None,Frame Stucco,Concrete Tile,7,GR
1747,MESA,08/04/2021,,,33.391417,-111.835323,2008,1329,0,None,Frame Stucco,Concrete Tile,7,GR
2139,MESA,04/23/2020,295000,03/01/2020,33.391415,-111.835695,2008,1833,0,None,Frame Stucco,Concrete Tile,10,GR
1754,MESA,06/24/2015,,,33.391416,-111.835789,2008,1329,0,None,Frame Stucco,Concrete Tile,7,GR
1345,MESA,03/29/2021,310000,02/01/2021,33.391091,-111.835847,2008,1329,0,None,Frame Stucco,Concrete Tile,7,GR
1356,MESA,03/05/2021,,,33.390425,-111.835859,2008,1344,0,None,Frame Stucco,Concrete Tile,9,GR
1720,MESA,07/08/2019,210000,07/01/2019,33.390252,-111.835823,2008,922,0,None,Frame Stucco,Concrete Tile,7,GR
1365,MESA,06/16/2020,252500,05/01/2020,33.390176,-111.835857,2008,1157,1,Covered,Frame Stucco,Concrete Tile,9,GR
1591,MESA,08/06/2021,370000,08/01/2021,33.390099,-111.836034,2017,1492,0,None,Frame Stucco,Concrete Tile,10,GR
1591,MESA,03/14/2018,220240,04/01/2017,33.390943,-111.836037,2017,1492,0,None,Frame Stucco,Concrete Tile,10,GR
1667,MESA,01/11/2018,214990,04/01/2017,33.390901,-111.836666,2017,1393,0,None,Frame Stucco,Concrete Tile,10,GR
1668,MESA,02/07/2018,220990,08/01/2017,33.391302,-111.837076,2017,1393,0,None,Frame Stucco,Concrete Tile,10,GR
1670,MESA,11/22/2019,260000,11/01/2019,33.3899,-111.837071,2017,1402,0,None,Frame Stucco,Concrete Tile,10,GR
1670,MESA,06/26/2018,219889,10/01/2017,33.390149,-111.837287,2017,1492,0,None,Frame Stucco,Concrete Tile,10,GR
1668,MESA,07/09/2020,,,33.390899,-111.83729,2017,1393,0,None,Frame Stucco,Concrete Tile,10,GR
1668,MESA,04/20/2020,286000,04/01/2020,33.390649,-111.837698,2017,1393,0,None,Frame Stucco,Concrete Tile,10,GR
1668,MESA,12/19/2018,244165,11/01/2017,33.390093,-111.83791,2018,1393,0,None,Frame Stucco,Concrete Tile,10,GR
1668,MESA,08/20/2021,,,33.390648,-111.837913,2018,1393,0,None,Frame Stucco,Concrete Tile,10,GR
1668,MESA,01/25/2021,300000,01/01/2021,33.390798,-111.838537,2018,1393,0,None,Frame Stucco,Concrete Tile,10,GR
1705,MESA,01/10/2019,231805,03/01/2018,33.391375,-111.838957,2018,1492,0,None,Frame Stucco,Concrete Tile,10,GR
1705,MESA,01/14/2019,234990,04/01/2018,33.391223,-111.838957,2018,1402,0,None,Frame Stucco,Concrete Tile,10,GR
1702,MESA,04/15/2021,,,33.390875,-111.838955,2018,1393,0,None,Frame Stucco,Concrete Tile,10,GR
7861,GLENDALE,04/02/2007,,,33.620761,-112.170644,1972,1841,2,Covered Slab,"8"" Painted Block",Asphalt Shingle,6,GR
73761,PHOENIX,10/22/2018,,,33.622077,-112.163652,1969,1380,2,Covered,"8"" Painted Block",Asphalt Shingle,5,CP
6379,PHOENIX,04/04/2014,135000,04/01/2014,33.62197,-112.125023,1970,1570,1,Covered,Slump Block,Built Up,6,GR
7202,PHOENIX,04/30/2021,225000,04/01/2021,33.621848,-112.124841,1970,1228,1,Covered,Slump Block,Asphalt Shingle,6,CP
8170,PHOENIX,01/09/2003,,,33.619115,-112.121593,1960,1596,2,Covered Slab,"8"" Painted Block",Asphalt Shingle,6,GR
7260,PHOENIX,10/17/2019,260000,10/01/2019,33.619702,-112.122569,1961,1366,1,Covered,Brick,Asphalt Shingle,5,CP
6505,PHOENIX,10/15/2019,184000,09/01/2019,33.620395,-112.123558,1961,953,1,Covered,Slump Block,Asphalt Shingle,6,CP
7445,PHOENIX,05/06/2008,,,33.621025,-112.123647,1961,1438,0,None,Slump Block,Asphalt Shingle,6,CP
7420,PHOENIX,08/17/2020,223000,06/01/2019,33.620758,-112.123259,1961,1508,1,Covered,Slump Block,Asphalt Shingle,6,CP
7223,PHOENIX,06/29/2018,215000,06/01/2018,33.62063,-112.123071,1961,1608,1,Covered,Slump Block,Built Up,6,CP
7821,PHOENIX,01/31/2012,,,33.620498,-112.122879,1961,1429,2,Covered,Adobe,Asphalt Shingle,6,GR
7455,PHOENIX,02/24/2014,,,33.620365,-112.122684,1961,1608,0,None,Slump Block,Asphalt Shingle,6,CP
8582,PHOENIX,10/31/2012,,,33.620224,-112.122479,1961,1587,1,Covered,Adobe,Asphalt Shingle,6,CP
11056,PHOENIX,03/30/2018,237500,02/01/2018,33.619472,-112.120898,1961,1563,2,Covered Slab,"8"" Painted Block",Asphalt Shingle,6,GR
9388,PHOENIX,07/29/2014,192000,07/01/2014,33.619479,-112.12114,1961,1889,2,Covered Slab,Slump Block,Asphalt Shingle,6,
6633,PHOENIX,08/17/2021,,,33.621867,-112.125725,1962,1414,1,Covered,Brick,Asphalt Shingle,6,CP
6826,PHOENIX,08/23/2016,,,33.621957,-112.125916,1962,1450,0,None,Brick,Asphalt Shingle,6,CP
6323,PHOENIX,04/04/2018,157900,02/01/2018,33.622027,-112.126112,1971,1130,1,Covered,Slump Block,Asphalt Shingle,3,CP
6358,PHOENIX,06/23/2021,,,33.622155,-112.126751,1971,1116,1,Covered,"8"" Painted Block",Asphalt Shingle,6,CP
6872,PHOENIX,08/24/2015,,,33.622157,-112.127611,1970,1118,2,Covered,Slump Block,Asphalt Shingle,6,CP
7961,PHOENIX,08/02/2017,,,33.622156,-112.127843,1962,975,0,None,Slump Block,Asphalt Shingle,6,CP
6999,PHOENIX,12/15/1997,74000,12/01/1997,33.622156,-112.128077,1970,1356,2,Covered,"8"" Painted Block",Asphalt Shingle,6,CP
6102,PHOENIX,07/23/2009,88900,05/01/2009,33.622155,-112.128288,1970,1641,2,Covered,Slump Block,Asphalt Shingle,6,
6198,PHOENIX,04/17/2012,80000,03/01/2012,33.622154,-112.12849,1968,1387,1,Covered,Slump Block,Asphalt Shingle,6,CP
6637,PHOENIX,09/29/2020,285000,09/01/2020,33.622152,-112.128695,1970,2070,0,None,"8"" Stucco",Asphalt Shingle,6,GR
8996,PHOENIX,12/20/2018,,,33.622594,-112.128289,1970,1092,2,Covered,Frame Wood,Asphalt Shingle,6,CP
7698,PHOENIX,02/18/2021,,,33.622596,-112.127768,1970,1536,1,Covered,Slump Block,Asphalt Shingle,6,CP
7577,PHOENIX,08/11/2009,,,33.622598,-112.127274,1970,2075,1,Slab,Slump Block,Metal,9,CP
6191,PHOENIX,07/15/2021,,,33.622599,-112.127051,1970,1305,0,None,Slump Block,Roll,6,CP
7652,PHOENIX,08/14/2015,,,33.6226,-112.126826,1982,1521,3,Covered Slab,Slump Block,Asphalt Shingle,6,
7910,PHOENIX,02/08/2021,238000,02/01/2021,33.622579,-112.126575,1970,1092,1,Covered,Slump Block,Roll,6,CP
7845,PHOENIX,02/06/2004,,,33.622483,-112.126072,1970,1125,2,Covered,Slump Block,Roll,6,CP
10257,PHOENIX,07/30/1998,79900,07/01/1998,33.622397,-112.125802,1973,1258,2,Covered,Slump Block,Built Up,6,CP
6964,PHOENIX,06/22/2018,,,33.62209,-112.125193,1970,1116,2,Covered,"8"" Stucco",Asphalt Shingle,6,CP
7534,PHOENIX,12/16/1985,,,33.621641,-112.12537,1960,975,0,None,Slump Block,Roll,6,CP
6572,PHOENIX,08/01/2002,,,33.621763,-112.125547,1960,1720,1,Slab,Slump Block,Roll,6,GR
27648,SCOTTSDALE,05/10/2021,,,33.691787,-111.891046,1987,3168,1,Covered,"8"" Stucco",Tile,13,GR
24564,SCOTTSDALE,07/29/2010,,,33.691787,-111.891981,1983,3276,2,Covered,"8"" Stucco",Built Up,12,GR
24564,SCOTTSDALE,06/13/2016,700000,06/01/2016,33.691787,-111.892433,1979,3679,2,Covered Slab,Frame Wood,Built Up,10,GR
24564,SCOTTSDALE,07/09/2020,,,33.691788,-111.89334,1982,3570,1,Covered,"8"" Stucco",Tile,12,GR
24564,SCOTTSDALE,04/06/2012,850000,04/01/2012,33.691789,-111.894249,1979,3553,2,Covered,"8"" Stucco",Built Up,10,GR
24468,SCOTTSDALE,07/13/2012,899900,05/01/2012,33.69179,-111.894707,1982,3776,1,Covered,Frame Wood,Built Up,9,GR
24844,SCOTTSDALE,02/02/2006,340000,02/01/2006,33.691791,-111.8953,1979,3650,1,Covered,"8"" Stucco",Tile,10,GR
24920,SCOTTSDALE,01/10/2020,820000,01/01/2020,33.691791,-111.895757,1979,3080,2,Covered,Frame Wood,Tile,11,GR
24920,SCOTTSDALE,07/16/2001,,,33.691791,-111.896216,1982,3662,3,Covered Slab,Frame Wood,Built Up,10,GR
24920,SCOTTSDALE,05/13/2014,930000,05/01/2014,33.691791,-111.896675,1983,4239,2,Covered,"8"" Stucco",Tile,10,GR
24920,SCOTTSDALE,12/12/2012,,,33.691792,-111.897134,1978,3073,1,Covered,Frame Wood,Tile,13,GR
24920,SCOTTSDALE,03/27/2017,,,33.691793,-111.898522,1979,2796,3,Covered Slab,Frame Wood,Built Up,10,GR
30480,SCOTTSDALE,08/11/2008,,,33.69179,-111.899035,1984,4837,3,Covered,"8"" Stucco",Built Up,10,GR
16529,SCOTTSDALE,08/26/2021,,,33.69835,-111.898283,1986,3088,1,Covered,"8"" Stucco",Tile,11,GR
16431,SCOTTSDALE,07/15/2016,530500,09/01/2015,33.698354,-111.898677,1984,2688,2,Covered,Slump Block,Tile,9,GR
14430,SCOTTSDALE,01/14/2020,,,33.697949,-111.898691,1983,2462,1,Covered,"8"" Stucco",Built Up,8,GR
17147,SCOTTSDALE,08/16/2016,637500,07/01/2016,33.697879,-111.898274,1984,2825,1,Covered,"8"" Stucco",Built Up,11,GR
14882,SCOTTSDALE,09/17/2020,769600,07/01/2019,33.696524,-111.900641,1991,3260,2,Covered,Frame Wood,Tile,12,GR
15416,SCOTTSDALE,07/26/2002,,,33.696376,-111.900961,1997,2628,0,None,Frame Wood,Concrete Tile,11,GR
24640,SCOTTSDALE,04/23/2015,1037500,04/01/2015,33.694707,-111.902029,1983,3896,2,Covered,"8"" Stucco",Built Up,13,GR
26606,SCOTTSDALE,02/02/2017,,,33.694279,-111.902035,1980,3878,2,Covered,"8"" Stucco",Built Up,13,GR
7095,CHANDLER,01/12/2018,,,33.323963,-111.816719,1991,1535,0,None,Frame Wood,Concrete Tile,9,GR
5611,CHANDLER,06/30/1997,118900,06/01/1997,33.323828,-111.816806,1991,1817,0,None,Frame Wood,Concrete Tile,10,GR
4777,CHANDLER,11/15/2019,275000,10/01/2019,33.323651,-111.816838,1994,1363,1,Covered,Frame Wood,Concrete Tile,9,GR
5368,CHANDLER,12/17/2014,,,33.323577,-111.816313,1991,1817,0,None,Frame Wood,Concrete Tile,10,GR
4753,CHANDLER,05/30/2017,,,33.323567,-111.81612,1991,1362,0,None,Frame Wood,Concrete Tile,9,GR
6856,CHANDLER,05/09/2014,226000,05/01/2014,33.323548,-111.81413,1988,1535,0,None,Frame Wood,Concrete Tile,9,GR
6223,CHANDLER,03/02/2017,247000,03/01/2017,33.323651,-111.814342,1988,1720,0,None,Frame Wood,Concrete Tile,10,GR
4754,CHANDLER,11/08/2017,,,33.323653,-111.814588,1991,1706,0,None,Frame Wood,Concrete Tile,10,GR
4707,CHANDLER,08/10/2021,445000,08/01/2021,33.323719,-111.81496,1991,1817,0,None,Frame Wood,Concrete Tile,10,GR
3964,CHANDLER,06/08/2001,129000,06/01/2001,33.323416,-111.815,1992,1362,0,None,Frame Wood,Concrete Tile,9,GR
4616,CHANDLER,10/15/2014,200000,09/01/2014,33.323384,-111.814818,1993,1706,0,None,Frame Wood,Concrete Tile,10,GR
4807,CHANDLER,07/15/2015,,,33.323359,-111.814614,1992,1535,0,None,Frame Wood,Concrete Tile,9,GR
6334,GILBERT,04/25/2014,,,33.325738,-111.803975,1996,2104,1,Covered,Frame Wood,Concrete Tile,11,GR
12963,NO CITY/TOWN,04/23/2021,,,33.301651,-111.793086,1995,1844,1,Covered,"8"" Stucco",Concrete Tile,9,GR
8590,NO CITY/TOWN,07/01/2009,138000,06/01/2009,33.301308,-111.793297,1996,1502,1,Covered,Frame Wood,Concrete Tile,6,GR
7327,NO CITY/TOWN,05/08/2015,204000,04/01/2015,33.301154,-111.79342,1994,1396,0,None,Frame Wood,Concrete Tile,6,GR
7227,NO CITY/TOWN,07/01/2003,150500,06/01/2003,33.300986,-111.793535,1994,1396,0,None,Frame Wood,Concrete Tile,6,GR
8817,NO CITY/TOWN,04/18/2019,324900,03/01/2019,33.300796,-111.793618,1995,1624,0,None,Frame Wood,Concrete Tile,7,GR
7109,NO CITY/TOWN,12/16/2020,370000,12/01/2020,33.300526,-111.794221,1995,1502,1,Covered,Frame Wood,Concrete Tile,6,GR
7322,NO CITY/TOWN,11/30/2012,,,33.300719,-111.794194,1995,1502,0,None,Frame Wood,Concrete Tile,6,GR
6490,NO CITY/TOWN,12/24/1998,119000,12/01/1998,33.300902,-111.794116,1994,1396,0,None,Frame Wood,Concrete Tile,6,GR
7100,NO CITY/TOWN,04/28/1995,90349,04/01/1995,33.301073,-111.794027,1995,1396,1,Covered,Frame Wood,Concrete Tile,6,GR
8540,NO CITY/TOWN,11/04/2016,255000,11/01/2016,33.301259,-111.793949,1994,1699,0,None,Frame Wood,Concrete Tile,6,GR
51151,GILBERT,06/29/2018,494500,06/01/2018,33.367772,-111.777542,1975,2172,2,Covered,Frame Wood,Asphalt Shingle,6,GR
43576,GILBERT,09/30/2004,355000,09/01/2004,33.367775,-111.776987,1975,2341,0,None,Frame Wood,Asphalt Shingle,6,GR
43576,GILBERT,06/15/2016,,,33.367779,-111.776487,1975,1765,1,Covered,Frame Wood,Asphalt Shingle,6,CP
43576,GILBERT,10/11/1991,,,33.367783,-111.775986,1975,1867,1,Covered,Frame Wood,Asphalt Shingle,6,GR
43561,GILBERT,12/03/2018,,,33.367797,-111.774983,1977,2541,2,Covered,Frame Wood,Concrete Tile,6,GR
49272,GILBERT,12/06/2013,216000,10/01/2012,33.367908,-111.774356,1974,2589,1,Covered,Frame Wood,Asphalt Shingle,6,GR
45061,GILBERT,08/23/1993,,,33.367589,-111.774028,1975,2070,0,None,Frame Wood,Asphalt Shingle,6,GR
42989,GILBERT,08/30/2016,,,33.3671,-111.774138,1977,3604,1,Covered,Frame Wood,Asphalt Shingle,12,GR
43869,GILBERT,06/06/2019,600000,04/01/2019,33.366683,-111.774129,1975,1140,1,Covered,Frame Wood,Asphalt Shingle,6,CP
43834,GILBERT,11/23/2005,,,33.366263,-111.774115,1975,1922,2,Covered,"8"" Stucco",Asphalt Shingle,6,GR
43583,GILBERT,02/25/2019,450000,01/01/2019,33.365838,-111.774095,1974,1762,0,None,Frame Wood,Asphalt Shingle,6,GR
46856,GILBERT,01/20/2017,780000,11/01/2016,33.36533,-111.773933,1978,1840,2,Covered Slab,Frame Wood,Asphalt Shingle,6,
43164,GILBERT,03/26/1987,,,33.365107,-111.774876,1975,2144,0,None,Frame Wood,Asphalt Shingle,6,
43411,GILBERT,03/15/1999,177000,03/01/1999,33.365115,-111.775376,1981,2290,1,Covered,Frame Wood,Asphalt Shingle,10,
43556,GILBERT,08/14/2019,,,33.365111,-111.775879,1975,2296,1,Covered,Frame Wood,Asphalt Shingle,6,CP
43534,GILBERT,11/15/2019,540000,10/01/2019,33.365104,-111.776885,1975,2441,0,None,Frame Wood,Asphalt Shingle,6,GR
41993,GILBERT,04/29/2016,,,33.365102,-111.777389,1983,3497,1,Covered,Frame Wood,Asphalt Shingle,10,GR
41472,GILBERT,02/17/2021,,,33.366035,-111.777436,1974,1923,1,Covered,Frame Wood,Asphalt Shingle,6,GR
43595,GILBERT,10/07/2020,550000,10/01/2020,33.366035,-111.776948,1975,1825,1,Covered,Frame Wood,Asphalt Shingle,6,GR
43508,GILBERT,02/21/1989,,,33.366039,-111.776464,1974,2128,0,None,Frame Wood,Wood,6,
43556,GILBERT,07/17/2009,,,33.366043,-111.775977,1974,1867,1,Covered,Frame Wood,Asphalt Shingle,6,GR
43582,GILBERT,06/15/2020,,,33.366047,-111.775491,1975,1896,0,None,Frame Wood,Asphalt Shingle,6,GR
45795,GILBERT,06/11/2015,,,33.36605,-111.774998,1974,1814,2,Covered,"8"" Stucco",Built Up,6,GR
43861,GILBERT,03/30/2007,,,33.366856,-111.775014,1974,2124,0,None,Frame Wood,Asphalt Shingle,6,GR
43590,GILBERT,01/14/2019,460000,01/01/2019,33.366855,-111.775501,1975,1984,0,None,Frame Wood,Asphalt Shingle,6,
43556,GILBERT,05/31/2012,270000,05/01/2012,33.366851,-111.775987,1974,2304,2,Covered,Frame Wood,Asphalt Shingle,6,
43534,GILBERT,07/10/2017,,,33.366847,-111.776473,1975,2858,4,Covered Slab,Frame Wood,Asphalt Shingle,9,GR
43534,GILBERT,06/25/1997,,,33.366843,-111.776958,1975,1765,1,Covered,Frame Wood,Asphalt Shingle,6,GR
45742,GILBERT,03/08/2010,,,33.36684,-111.777456,1975,2003,0,None,Frame Wood,Asphalt Shingle,6,GR
54582,GILBERT,07/23/1992,,,33.367763,-111.778154,1978,2164,1,Covered,Frame Wood,Asphalt Shingle,6,GR
43890,GILBERT,05/28/2021,,,33.36776,-111.778716,1986,2472,1,Covered,Frame Wood,Asphalt Shingle,6,GR
43890,GILBERT,10/21/2019,,,33.367757,-111.779222,1976,1638,1,Covered,Frame Wood,Asphalt Shingle,6,GR
44904,GILBERT,07/01/2015,,,33.367757,-111.779729,1976,1502,0,None,"8"" Stucco",Built Up,6,GR
45788,GILBERT,11/19/1998,,,33.365073,-111.779633,1976,2144,2,Covered Slab,Frame Wood,Asphalt Shingle,6,GR
44663,GILBERT,11/15/2018,455000,10/01/2018,33.36508,-111.779121,1976,1584,1,Covered,Frame Wood,Asphalt Shingle,6,GR
44663,GILBERT,03/22/2005,,,,,1976,1719,1,Slab,"8"" Painted Block",Wood,6,GR
45200,GILBERT,10/06/2020,,,33.365085,-111.778106,1982,2744,2,Covered,"8"" Painted Block",Asphalt Shingle,9,GR
45560,GILBERT,08/23/2019,,,33.366023,-111.77814,1975,2078,0,None,"8"" Painted Block",Wood,7,GR
45493,GILBERT,05/21/2004,,,33.366022,-111.778652,1976,2047,0,None,"8"" Painted Block",Asphalt Shingle,7,GR
45493,GILBERT,05/08/2018,365000,03/01/2018,33.366018,-111.77916,1978,1856,1,Covered,Frame Wood,Asphalt Shingle,6,GR
44567,GILBERT,07/26/2007,499000,07/01/2007,33.366018,-111.779662,1977,2038,1,Covered,"8"" Painted Block",Asphalt Shingle,6,GR
45086,GILBERT,11/02/2020,,,33.366823,-111.779679,1977,2084,1,Covered,Frame Wood,Asphalt Shingle,9,GR
